Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_Slant angle of handwriting,Feature_Letter spacing consistency,Feature_Letter spacing consistency,Feature_Line alignment (straight or curved writing),Feature_Loop formation in letters,Feature_Stroke smoothness,Feature_Word spacing variability,Feature_Letter size consistency,Feature_Pen lift frequency,Feature_Overall legibility score,Feature_Cursive vs. print writing tendency,Feature_Speed fluctuations (within a single sentence),Feature_Pen tilt direction,Feature_Ink darkness variation,Feature_Number of strokes per letter
sample_628.jpg,20,0.056995004,0.8859883,0.028959951,0.49479319,0.749019386,Female,41,0.561191007,0.808130284,0.013592983,0.458231659,0.859503518,0.85629654,0.999866703,0.093288669,0.758944603,0.524247587,0.125271463,0.582429533,0.80192766,0.69133535,0.164130276
sample_629.jpg,38,0.514834287,0.3376192,0.5166657,0.029914565,0.162566533,Male,37,0.393755441,0.858225042,0.059834918,0.538233552,0.612050514,0.762364741,0.657560627,0.464525736,0.740589993,0.992712665,0.467216048,0.675538276,0.382919732,0.229376504,0.387691413
sample_630.jpg,32,0.088986476,0.426619114,0.183503915,0.815835962,0.987828053,Female,33,0.415406118,0.719070575,0.643752475,0.621361639,0.49876726,0.65719436,0.314952027,0.170399449,0.306536345,0.095816469,0.631760665,0.321163313,0.207186273,0.370889534,0.368886344
sample_631.jpg,46,0.939825736,0.307208976,0.634574901,0.339752259,0.474982169,Other,20,0.258917331,0.292841395,0.941972411,0.715773785,0.692330988,0.134217566,0.55602041,0.535756452,0.783893164,0.262693662,0.158113766,0.646353615,0.956645458,0.333248569,0.829778985
sample_632.jpg,28,0.724961752,0.861962177,0.310311772,0.945429808,0.532029246,Female,27,0.711276635,0.935178488,0.341424349,0.832610123,0.85087525,0.037794801,0.012048461,0.636619881,0.692701465,0.80487883,0.461249276,0.773281016,0.594120874,0.603302672,0.430721499
sample_633.jpg,16,0.700645965,0.192994838,0.081299131,0.635811678,0.455024864,Female,25,0.404530034,0.478371601,0.539860047,0.696326774,0.24808079,0.881864268,0.431777817,0.101730713,0.14677957,0.550350521,0.879033367,0.028568447,0.053257948,0.47190905,0.60611903
sample_634.jpg,16,0.705397252,0.836281559,0.644986286,0.487763146,0.977081571,Other,57,0.579623891,0.877819964,0.066321386,0.634746473,0.205473947,0.393717829,0.297142767,0.243353707,0.90321631,0.222736538,0.904472725,0.585264903,0.556725776,0.544935702,0.320884427
sample_635.jpg,24,0.552124853,0.669856519,0.388719489,0.987974339,0.115294153,Female,56,0.458469779,0.452340888,0.552566328,0.766275038,0.840998173,0.285615408,0.864343493,0.18204773,0.576798856,0.558972911,0.060519433,0.797119404,0.72352993,0.823233402,0.606002761
sample_636.jpg,48,0.599111206,0.443019273,0.944847988,0.110882702,0.591238243,Other,21,0.209219033,0.349624521,0.959977797,0.334552347,0.767653691,0.650163631,0.96884265,0.450819651,0.563580897,0.980686447,0.73106081,0.768983813,0.261412516,0.542892052,0.850256409
sample_637.jpg,56,0.769101404,0.511141913,0.946113953,0.362118986,0.738517187,Other,38,0.762539911,0.682683246,0.44720239,0.205797145,0.979684229,0.964356849,0.485454973,0.473657313,0.338642141,0.620787925,0.720348784,0.186919377,0.103766264,0.179236122,0.480309277
sample_638.jpg,43,0.51742282,0.362194618,0.311461612,0.701490883,0.518211672,Other,18,0.724051045,0.434891178,0.823165333,0.959483404,0.118410227,0.008269178,0.691380498,0.608059064,0.362228916,0.473142084,0.755594589,0.897677653,0.111588573,0.312651632,0.419995722
sample_639.jpg,59,0.418700254,0.909770909,0.197227756,0.609244471,0.711272767,Male,22,0.667874577,0.738625609,0.601138938,0.911265019,0.457581189,0.068502292,0.023856593,0.450901787,0.201172415,0.70769414,0.919071782,0.146679025,0.398673918,0.110894324,0.32144293
sample_640.jpg,27,0.330258239,0.357310332,0.394831702,0.179165934,0.405272681,Other,22,0.214218099,0.278229577,0.35555838,0.588708276,0.824050453,0.520198818,0.379839528,0.995968696,0.359443788,0.173395011,0.2352439,0.510854385,0.987916007,0.865424652,0.550829833
sample_641.jpg,16,0.764992768,0.273771004,0.456840321,0.217143143,0.618645323,Female,36,0.316011961,0.871093871,0.925036488,0.681193127,0.925714524,0.778012472,0.080228365,0.372462416,0.362936215,0.521352966,0.412011409,0.311285224,0.841589793,0.238413111,0.824462133
sample_642.jpg,33,0.064581925,0.148594331,0.372889787,0.201505133,0.86456994,Female,53,0.597644527,0.39699765,0.828605289,0.499446986,0.96798897,0.46856741,0.824180086,0.919087326,0.501417905,0.539533457,0.217889648,0.549035736,0.718259095,0.18557587,0.676385867
sample_643.jpg,21,0.74121351,0.717373788,0.277165654,0.886395782,0.057108594,Other,36,0.430220375,0.783926559,0.868115593,0.999193135,0.749877917,0.015170082,0.47091628,0.574634535,0.673049007,0.350094657,0.188430648,0.533436273,0.391278209,0.22956222,0.173170591
sample_644.jpg,23,0.758892515,0.986698418,0.792214656,0.246921617,0.9501684,Male,48,0.866966535,0.097462436,0.886905812,0.387114815,0.837460032,0.109347498,0.577159272,0.618159366,0.232282228,0.562554768,0.113787336,0.466014828,0.605765261,0.960661314,0.624134106
sample_645.jpg,34,0.118350688,0.709470365,0.970740829,0.13373699,0.862640057,Other,24,0.529609018,0.234607654,0.252859379,0.745635113,0.62020015,0.401581528,0.477130541,0.298427547,0.623147017,0.017331627,0.558988036,0.39348268,0.212509257,0.266532808,0.362460911
sample_646.jpg,48,0.754523826,0.793988877,0.972354447,0.149573504,0.691427862,Other,36,0.594101969,0.152254323,0.541630927,0.640681139,0.688023571,0.712898134,0.957189697,0.959094657,0.172166166,0.712766708,0.997959384,0.578548129,0.705490827,0.346313925,0.154084232
sample_647.jpg,37,0.879384105,0.467729089,0.135582833,0.279747902,0.538117037,Female,44,0.711836448,0.271641327,0.477831755,0.793521588,0.472111888,0.890879199,0.608701803,0.451076876,0.81941505,0.855549568,0.039272226,0.364156619,0.071494853,0.982136178,0.383372539
sample_648.jpg,41,0.069233961,0.742815145,0.84029028,0.21670393,0.972596189,Other,25,0.916598504,0.89166807,0.091325832,0.286006726,0.587139719,0.069874625,0.524807823,0.462417523,0.933091391,0.784921205,0.350630973,0.828548517,0.935652071,0.726749456,0.331175841
sample_649.jpg,16,0.353605945,0.321713299,0.599613059,0.180811124,0.427425128,Other,50,0.886574278,0.031766461,0.741458226,0.721413931,0.448772496,0.344361237,0.756827169,0.835165621,0.041881419,0.374745672,0.222410028,0.120886033,0.463590694,0.419502828,0.407186001
sample_650.jpg,46,0.343691756,0.197822584,0.535863149,0.554152868,0.439901106,Male,36,0.070989083,0.132546688,0.681007283,0.150947565,0.384549544,0.740760616,0.284841235,0.446577252,0.946677194,0.079624756,0.921773787,0.804832168,0.758139903,0.699649153,0.093838996
sample_651.jpg,11,0.606310712,0.038532877,0.957634401,0.037483818,0.328201093,Other,42,0.241897425,0.43557116,0.249861586,0.696888049,0.446377233,0.294769385,0.27384786,0.736104611,0.763643616,0.718391874,0.968314727,0.933312164,0.045281585,0.733729609,0.928981011
sample_652.jpg,37,0.970806393,0.806595154,0.739022292,0.017107528,0.755903675,Female,45,0.313337805,0.258764126,0.4539373,0.901598353,0.288176373,0.012357801,0.96066839,0.434476215,0.053492711,0.807920581,0.232874494,0.542188746,0.545002594,0.479796324,0.506997115
sample_653.jpg,29,0.3490346,0.263735826,0.842336183,0.085363645,0.071496145,Other,54,0.835130893,0.891809458,0.024777468,0.608334565,0.766568666,0.334923483,0.203082598,0.956788944,0.416471549,0.459252821,0.478301258,0.305159304,0.527919685,0.069347958,0.33044817
sample_654.jpg,60,0.873106467,0.203410361,0.375920443,0.170965328,0.44877843,Female,57,0.075701329,0.298047608,0.986015061,0.596224832,0.251849969,0.105666292,0.910564282,0.858934116,0.694459807,0.624721757,0.056192184,0.237759113,0.898346819,0.86697327,0.017360328
sample_655.jpg,31,0.551711525,0.689303226,0.648246961,0.671274311,0.172308177,Female,19,0.127584467,0.206418872,0.670406335,0.119465688,0.963429111,0.250664135,0.111137052,0.480784387,0.800365565,0.625960348,0.547843395,0.954791766,0.300769437,0.811027807,0.369507961
sample_656.jpg,48,0.530986056,0.21448994,0.279949479,0.686257485,0.238928153,Other,49,0.523673255,0.210474232,0.446536375,0.179759354,0.153641543,0.126922881,0.68424257,0.2151181,0.432861287,0.144716938,0.832601161,0.72464421,0.538766607,0.872284965,0.961453654
sample_657.jpg,12,0.204558972,0.550888584,0.101882164,0.978487693,0.286333472,Other,20,0.503134291,0.352091335,0.810352511,0.291032037,0.053567355,0.243438963,0.536265955,0.683878929,0.55588064,0.510944348,0.18286442,0.179794617,0.140528469,0.594348238,0.328892313
sample_658.jpg,47,0.99726239,0.323816734,0.973378818,0.899968751,0.27025572,Female,27,0.363093547,0.061889311,0.54833881,0.028335931,0.611657071,0.949824852,0.585525714,0.573562253,0.741422082,0.535026429,0.440434343,0.948283122,0.903938313,0.567899084,0.159419334
sample_659.jpg,48,0.927119989,0.672731745,0.000831286,0.258623856,0.92266736,Male,48,0.79462254,0.195027396,0.043644275,0.161259727,0.22388916,0.058575617,0.380951533,0.702234968,0.426106498,0.698600459,0.720333772,0.559063699,0.551156571,0.034173771,0.717862817
sample_660.jpg,29,0.483965395,0.758584091,0.716145949,0.512306431,0.737614588,Female,27,0.896112904,0.775916959,0.139487798,0.023382537,0.123252055,0.209766318,0.371630886,0.315094217,0.974320616,0.772403935,0.991654166,0.206784226,0.199890419,0.777577867,0.225874285
sample_661.jpg,23,0.782061327,0.41854858,0.488327538,0.724506813,0.206878596,Female,18,0.046479694,0.526282821,0.46304517,0.950411394,0.133887421,0.068629475,0.807427557,0.296895328,0.716394435,0.792809183,0.292170902,0.88044583,0.368500764,0.640455508,0.924030638
sample_662.jpg,55,0.740767548,0.002898881,0.493892497,0.000788526,0.170713817,Female,51,0.581911719,0.337922265,0.743078912,0.663023283,0.472470564,0.683413294,0.223546482,0.014949436,0.102807083,0.176861711,0.298665456,0.48695138,0.915352997,0.665901993,0.143325973
sample_663.jpg,16,0.158142233,0.735540997,0.379291518,0.760690593,0.692555879,Female,33,0.53343196,0.367805444,0.36404314,0.813340311,0.417878005,0.753735022,0.486389924,0.227158426,0.025162737,0.753409732,0.165536486,0.758477387,0.238862245,0.657178166,0.740017175
sample_664.jpg,57,0.75939903,0.557106583,0.619985224,0.408650281,0.915444445,Male,60,0.204155605,0.4238903,0.62414656,0.109153347,0.638123837,0.609044959,0.029053897,0.442874852,0.421839476,0.497892194,0.284479794,0.070888968,0.208523892,0.148974931,0.952271698
sample_665.jpg,24,0.231294672,0.433589773,0.013330575,0.47139555,0.455168659,Female,24,0.807062574,0.958297276,0.927961007,0.483596858,0.216210308,0.431863077,0.533917514,0.141177251,0.226147901,0.731013231,0.411626684,0.044787759,0.543366584,0.850463818,0.052516825
sample_666.jpg,27,0.745865321,0.464795737,0.88196953,0.357540473,0.610711683,Other,57,0.367294577,0.893539656,0.658737599,0.068101226,0.261745809,0.847813986,0.338780519,0.34325681,0.007155377,0.801528436,0.660179344,0.891860657,0.882864415,0.000345045,0.235216309
sample_667.jpg,45,0.887567043,0.268010632,0.451586146,0.196463787,0.488837521,Female,27,0.855893147,0.188789506,0.241996771,0.991850925,0.433978462,0.513959777,0.930788453,0.679726128,0.755072439,0.056308186,0.740319319,0.155330336,0.485966575,0.76417268,0.542481119
sample_668.jpg,16,0.159566876,0.846786086,0.655031805,0.115371822,0.100482863,Female,47,0.056655407,0.076410531,0.816498214,0.925849972,0.925736868,0.53055603,0.2044714,0.27601977,0.429699906,0.771912141,0.204524909,0.234333627,0.625053772,0.341613769,0.357300399
sample_669.jpg,49,0.082650027,0.756353714,0.095381017,0.32823585,0.501151457,Female,42,0.707604299,0.156722038,0.250117576,0.177501839,0.760406212,0.75669266,0.585093782,0.948756924,0.823430342,0.082651962,0.420627828,0.015299679,0.917292713,0.041051669,0.970103704
sample_670.jpg,37,0.188765999,0.185827331,0.90194171,0.537890608,0.270415878,Female,19,0.871887536,0.464216446,0.47947161,0.129676456,0.09102761,0.203791318,0.855273626,0.634947385,0.433782597,0.163927743,0.488616213,0.035320031,0.830182116,0.507325978,0.181625255
sample_671.jpg,32,0.405856531,0.206281068,0.354544773,0.514770647,0.997867401,Female,52,0.685780598,0.621054666,0.371076973,0.715597168,0.023527579,0.14576612,0.310805373,0.196910925,0.94616876,0.624283304,0.128356269,0.452176457,0.474634009,0.674576267,0.875436918
sample_672.jpg,37,0.724473691,0.475386973,0.308041618,0.639237421,0.429354105,Male,53,0.206882875,0.767532664,0.273340887,0.77574488,0.874310067,0.438965751,0.072549748,0.095719368,0.286640878,0.181366112,0.066234688,0.422064251,0.182497757,0.193493278,0.350160536
sample_673.jpg,34,0.590763276,0.836256275,0.605210053,0.689350679,0.754685826,Female,49,0.478737416,0.501478947,0.389160331,0.789606742,0.793607297,0.462009328,0.684842619,0.8320098,0.459832849,0.3806151,0.425275941,0.023791423,0.648550367,0.696999971,0.885037509
sample_674.jpg,58,0.479922016,0.175720621,0.496827663,0.240234634,0.926374396,Male,22,0.261037239,0.79024357,0.559631532,0.66008117,0.266762331,0.278578889,0.959303207,0.907838364,0.627672755,0.751052917,0.953033097,0.579243016,0.794908636,0.656901659,0.171046459
sample_675.jpg,15,0.712412914,0.760149666,0.728059804,0.082034757,0.912235522,Female,44,0.47859881,0.775679746,0.771963888,0.386372027,0.893915928,0.77062708,0.901855209,0.176781921,0.062396976,0.003919637,0.533690775,0.65559633,0.156535554,0.908922965,0.766465792
sample_676.jpg,14,0.513603324,0.484258769,0.12421911,0.062087782,0.67318593,Female,38,0.64324185,0.207968799,0.448605641,0.868760178,0.794361855,0.936308435,0.637320039,0.103340508,0.449095086,0.914494837,0.253624032,0.276774522,0.956588043,0.088719272,0.019670887
sample_677.jpg,38,0.623429525,0.284626045,0.579456808,0.543458764,0.787162373,Other,45,0.810623753,0.465272993,0.37263374,0.002916086,0.329799135,0.846383393,0.377821073,0.243695313,0.825791252,0.994200538,0.929816522,0.461540208,0.373857733,0.240976771,0.127795741
sample_678.jpg,33,0.187886416,0.792074381,0.654075879,0.899169316,0.043398528,Male,58,0.810712566,0.207805726,0.960526586,0.045098462,0.752602066,0.075700284,0.50067518,0.7557991,0.476821073,0.408931921,0.042937412,0.513754774,0.040759976,0.146105761,0.42505435
sample_679.jpg,14,0.101805111,0.158204685,0.716127942,0.956764781,0.622460164,Female,27,0.774190436,0.646675158,0.04488363,0.341830905,0.883042018,0.465115272,0.177551617,0.314209748,0.716779502,0.146010352,0.43785842,0.646873471,0.752460321,0.418586934,0.33858937
sample_680.jpg,60,0.690073798,0.78515729,0.667586948,0.392687429,0.505108367,Female,49,0.661759763,0.029255345,0.901940915,0.644507745,0.900002024,0.313816359,0.173264308,0.457043101,0.106003337,0.148341606,0.250324906,0.42833598,0.533503651,0.794664449,0.470649514
sample_681.jpg,41,0.157189197,0.830940644,0.304534819,0.943053751,0.272158959,Female,35,0.505022204,0.497491091,0.881479422,0.615969786,0.356466419,0.015546353,0.119367183,0.748293838,0.356960708,0.997772551,0.27470422,0.663769993,0.307075133,0.888928577,0.907848743
sample_682.jpg,49,0.374122127,0.408088424,0.052435672,0.97718706,0.10380369,Male,24,0.213348033,0.498920044,0.30813185,0.297656177,0.634146938,0.535617634,0.599763411,0.836539983,0.590856166,0.932857107,0.818875619,0.825180292,0.346137966,0.288404304,0.849491307
sample_683.jpg,40,0.739077086,0.806871004,0.580546938,0.198371437,0.112651023,Female,32,0.536977174,0.557910917,0.357809813,0.479721072,0.469073203,0.147603559,0.443078621,0.094232849,0.954183234,0.328167181,0.722957442,0.495856003,0.030980402,0.807377171,0.597448135
sample_684.jpg,12,0.267469885,0.074506621,0.604158045,0.960374715,0.151489498,Female,47,0.542645043,0.643007586,0.961320084,0.869261687,0.15962208,0.11961639,0.74134412,0.383121764,0.057009693,0.898939805,0.68540409,0.632733991,0.470386938,0.912431689,0.425863337
sample_685.jpg,10,0.875915654,0.120205364,0.176755471,0.449875294,0.578641062,Other,37,0.8628409,0.932673495,0.263877358,0.658382653,0.711027153,0.239723225,0.497369775,0.365626738,0.776482956,0.889653309,0.413709225,0.629028338,0.493925948,0.295587611,0.927238885
sample_686.jpg,14,0.615753269,0.855525515,0.390891106,0.260195195,0.535695804,Male,33,0.15239266,0.596627237,0.421268662,0.715012446,0.943664,0.116796938,0.954109392,0.248168869,0.39234067,0.51763278,0.660969326,0.976673822,0.627925323,0.94910956,0.239443613
sample_687.jpg,15,0.433606983,0.157463901,0.548924407,0.46155195,0.442327475,Female,18,0.365257931,0.704592656,0.491374764,0.584704878,0.436155189,0.198412393,0.592329474,0.136067719,0.358811522,0.223831046,0.101016802,0.831484194,0.007506042,0.361060405,0.693538962
sample_688.jpg,53,0.409075577,0.153835584,0.826461309,0.888372757,0.940315343,Female,36,0.654227538,0.272035509,0.587180699,0.192020412,0.289610322,0.076261431,0.695458479,0.718967854,0.820797239,0.070202293,0.909831572,0.557307116,0.120109673,0.862301298,0.191198268
sample_689.jpg,36,0.364394744,0.4791743,0.162215001,0.00376941,0.010792264,Other,59,0.160047099,0.192945055,0.632093676,0.479499338,0.381051643,0.222784578,0.460232738,0.625563639,0.586748101,0.366334537,0.073594033,0.272126967,0.022648001,0.583800199,0.293105111
sample_690.jpg,13,0.409282768,0.521235348,0.748039492,0.753980382,0.531617429,Other,34,0.856533091,0.228411286,0.749619351,0.278785616,0.423454039,0.228727409,0.004783351,0.591421309,0.473799184,0.415347704,0.483573393,5.00E-05,0.46636896,0.790881347,0.207121687
sample_691.jpg,46,0.459199123,0.433392606,0.389858897,0.581979981,0.005198067,Female,41,0.641992219,0.290995041,0.604774077,0.595205366,0.220735043,0.299742852,0.125276591,0.510743987,0.988097444,0.266174849,0.218406024,0.327405833,0.881613245,0.579276903,0.580769074
sample_692.jpg,20,0.669067877,0.069319608,0.480711863,0.519643667,0.181205153,Male,24,0.075820244,0.427826507,0.004015223,0.622549587,0.57618225,0.863228722,0.332592448,0.3780956,0.445754723,0.795321535,0.560134393,0.734119829,0.112801503,0.250596189,0.981547194
sample_693.jpg,43,0.992144511,0.363563598,0.41381626,0.845668549,0.579045745,Female,28,0.760049077,0.337625763,0.557307852,0.197338599,0.05432375,0.956514649,0.710441997,0.141404828,0.545832815,0.829904458,0.570619688,0.819197147,0.409931356,0.035391788,0.867751751
sample_694.jpg,54,0.609997012,0.776853464,0.887879558,0.693768576,0.407300368,Other,21,0.859562858,0.766945947,0.366980261,0.813768786,0.4314827,0.108609336,0.9438888,0.985703765,0.981858769,0.126616072,0.27078686,0.398707517,0.478382545,0.831973059,0.891175177
sample_695.jpg,18,0.781187289,0.80495513,0.208752161,0.949072586,0.15134469,Female,53,0.488861478,0.538267914,0.053065465,0.519887613,0.13602461,0.225712319,0.099827752,0.706771255,0.528974725,0.408484211,0.627219048,0.281910797,0.361682688,0.197660317,0.293246101
sample_696.jpg,20,0.885262112,0.806554935,0.242809492,0.784620372,0.397826588,Male,27,0.049307503,0.509786181,0.97497229,0.002037361,0.249113526,0.05065273,0.741622821,0.091410226,0.66647672,0.585156765,0.56760631,0.820272391,0.955654114,0.618298358,0.089466596
sample_697.jpg,29,0.243054222,0.769092254,0.860113345,0.782320976,0.028400935,Male,26,0.674492547,0.907138793,0.642338445,0.230074498,0.29626533,0.794658982,0.963503447,0.179417403,0.619020106,0.604612945,0.152782003,0.549122092,0.169998575,0.545499663,0.834505606
